iid,gender,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2
6,0,15,0,0.35,0,24,3,30,10,20,10,10,20,1,9,7,9,7,9,6,9,2,1,23,1,4,1,1,60304,1,3,1,lawyer,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,25,10,10,25,10,20,5,7,8,9,5,,,,,,0,5,4,8,8,4,2,4,3,1,4,,,,,,,,,,,,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,5,8,9,8,3,,,,,
6,0,16,0,0.19,0,25,2,50,0,30,10,0,10,1,6,6,8,8,8,7,6,6,2,23,1,4,1,1,60304,1,3,1,lawyer,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,25,10,10,25,10,20,5,7,8,9,5,,,,,,0,3,7,6,1,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,5,8,9,8,3,,,,,
6,0,17,0,0.47,0,30,2,35,15,25,10,5,10,0,5,6,8,4,5,4,3,3,2,23,1,4,1,1,60304,1,3,1,lawyer,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,8,8,8,8,3,4,8,7,2,4,,,,,,,,,,,,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,5,8,9,8,3,,,,,
6,0,18,0,0.03,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6,7,8,7,8,5,7,6,2,23,1,4,1,1,60304,1,3,1,lawyer,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,25,10,10,25,10,20,5,7,8,9,5,,,,,,0,4,8,9,2,8,3,5,5,2,4,,,,,,,,,,,,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,5,8,9,8,3,,,,,
6,0,19,1,0.46,0,28,2,50,0,25,10,0,15,1,6,7,7,6,6,6,6,6,2,23,1,4,1,1,60304,1,3,1,lawyer,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,7,6,8,8,6,9,9,6,2,4,,,,,,,,,,,,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,5,8,9,8,3,,,,,
6,0,20,0,0.43,0,24,2,100,0,0,0,0,0,0,7,10,10,6,10,7,6,7,2,23,1,4,1,1,60304,1,3,1,lawyer,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,8,9,9,9,10,7,9,8,2,4,,,,,,,,,,,,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,5,8,9,8,3,,,,,
7,0,11,0,0.19,0,27,2,35,20,20,20,0,5,0,7,8,8,8,7,7,7,4,2,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,4,8,8,5,7,4,7,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,12,0,0.21,0,22,2,60,0,0,40,0,0,1,7,9,10,6,6,5,8,4,1,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,6,6,8,4,9,4,7,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,13,0,0.52,1,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,3,6,8,7,8,8,7,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,14,1,-0.46,0,23,2,30,5,15,40,5,5,1,8,8,9,8,9,9,8,7,1,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,1,7,8,8,7,7,6,8,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,0,-0.27,0,24,3,30,10,20,10,10,20,1,8,7,9,6,9,5,8,4,2,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,4,7,7,4,8,5,5,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,16,0,0.59,0,25,2,50,0,30,10,0,10,1,8,8,8,6,6,6,7,7,2,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,4,8,7,4,5,4,5,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,17,0,0.31,0,30,2,35,15,25,10,5,10,0,7,6,5,4,4,3,5,4,2,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,1,7,7,8,7,7,7,8,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,18,0,0.08,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,8,7,6,7,7,5,7,5,2,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,5,7,8,5,9,5,5,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,19,1,-0.34,0,28,2,50,0,25,10,0,15,1,9,7,9,9,9,10,9,9,2,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,1,6,6,8,8,8,6,6,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,20,0,-0.16,0,24,2,100,0,0,0,0,0,0,7,6,8,6,8,7,7,7,2,22,1,4,2,4,54620,1,5,1,Law,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,,,,,,1,8,6,7,7,8,6,7,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,11,0,-0.03,1,27,2,35,20,20,20,0,5,0,8,7,6,6,6,5,7,4,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,5,8,7,4,7,5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,12,1,-0.11,1,22,2,60,0,0,40,0,0,1,8,8,10,7,6,5,9,4,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,8,7,7,9,6,7,8,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,13,1,0.42,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,5,8,8,6,7,7,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,14,1,-0.4,1,23,2,30,5,15,40,5,5,1,8,8,8,8,8,7,8,7,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,8,6,5,6,6,5,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,15,1,-0.23,0,24,3,30,10,20,10,10,20,1,9,9,8,9,,7,9,7,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,6,8,8,5,6,7,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,16,1,0.28,1,25,2,50,0,30,10,0,10,1,8,7,7,7,8,7,7,6,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,6,8,8,5,6,7,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,17,0,0.05,1,30,2,35,15,25,10,5,10,0,6,4,7,5,6,4,4,4,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,6,7,8,5,7,7,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,18,1,0.17,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,9,8,8,8,7,5,7,5,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,5,6,7,4,5,6,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,19,1,-0.47,1,28,2,50,0,25,10,0,15,1,8,7,8,10,8,10,8,8,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,8,8,5,9,8,9,7,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,20,1,-0.21,1,24,2,100,0,0,0,0,0,1,8,10,9,9,8,8,8,8,2,25,13,2,1,1,,1,5,1,Journalist,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,09.09,18.18,27.27,18.18,18.18,09.09,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,7,6,8,7,9,8,8,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,11,0,0.19,0,27,2,35,20,20,20,0,5,0,6,8,7,8,7,5,6,4,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,8,10,9,8,7,6,5,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,12,1,0.03,0,22,2,60,0,0,40,0,0,1,8,8,10,7,6,5,8,4,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,10,10,10,10,10,10,10,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,13,1,0.68,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,5,10,10,6,6,6,8,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,14,1,-0.26,0,23,2,30,5,15,40,5,5,1,7,8,7,8,8,7,7,7,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,10,9,8,8,7,7,7,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,15,1,-0.01,0,24,3,30,10,20,10,10,20,1,7,9,8,9,7,7,7,8,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,5,10,8,8,5,5,5,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,16,1,0.42,0,25,2,50,0,30,10,0,10,1,6,6,7,8,7,7,6,5,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,8,9,9,7,6,5,6,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,17,1,0.21,0,30,2,35,15,25,10,5,10,1,8,6,7,8,6,5,8,4,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,6,8,9,6,6,6,7,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,18,0,0.1,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,7,7,7,7,6,5,7,5,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,6,7,8,7,9,6,7,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,19,1,-0.35,0,28,2,50,0,25,10,0,15,1,6,6,6,7,6,6,6,6,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,8,5,5,6,5,5,7,6,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
9,0,20,0,-0.23,0,24,2,100,0,0,0,0,0,0,5,6,6,6,6,6,6,6,2,26,13,6,1,1,,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,,1,7,8,7,8,7,8,8,5,2,1,,,,,,,,,,,,,,,,,,13.33,17.78,22.22,22.22,13.33,11.11,,,,,,,7,10,8,10,9,,,,,
10,0,11,0,0.3,1,27,2,35,20,20,20,0,5,0,7,8,7,8,6,5,6,3,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,0,6,10,10,6,6,,6,3,2,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,12,0,0.65,1,22,2,60,0,0,40,0,0,0,1,1,1,1,1,1,1,1,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,0,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,13,1,-0.15,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,1,6,10,10,10,6,,7,6,2,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,14,0,0.17,1,23,2,30,5,15,40,5,5,1,7,8,7,9,8,8,7,7,1,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,0,10,10,10,10,10,,10,1,1,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,15,0,0.24,0,24,3,30,10,20,10,10,20,1,6,9,9,7,8,,6,6,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,0,5,7,7,7,7,,6,1,2,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,16,0,0.15,1,25,2,50,0,30,10,0,10,0,,8,7,7,7,7,6,6,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,0,5,10,6,4,6,,6,1,2,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,17,0,0.41,1,30,2,35,15,25,10,5,10,0,7,7,4,3,4,4,3,6,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,1,5,10,8,6,9,,7,1,2,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,18,0,0.07,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6,6,6,6,6,5,7,6,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,0,5,6,6,4,5,,5,5,2,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,19,1,0.49,1,28,2,50,0,25,10,0,15,1,7,7,7,7,6,6,7,8,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,1,9,9,9,9,9,9,9,9,2,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
10,0,20,0,0.08,1,24,2,100,0,0,0,0,0,0,6,6,6,6,6,6,7,7,2,26,13,2,4,4,48652,1,6,1,To create early childhood intervention programs,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,,1,9,9,8,10,8,8,9,10,2,,,,,,,,,,,,,,,,,,,35.71,3.57,10.71,28.57,3.57,17.86,,,,,,,10,5,10,10,10,,,,,
11,1,1,0,0.14,0,21,4,15,20,20,15,15,15,1,6,9,7,7,6,5,7,6,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,6,8,8,8,8,6,7,4,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,2,0,0.29,1,24,2,45,5,25,20,0,5,0,5,7,8,4,6,3,6,4,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,8,7,6,9,7,4,7,2,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,3,0,-0.24,1,25,2,35,10,35,10,10,0,0,7,9,10,7,8,9,8,7,1,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,7,8,6,5,8,4,5,2,1,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,4,0,-0.18,1,23,2,20,20,20,20,10,10,0,4,10,8,5,8,7,6,7,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,6,7,8,7,7,5,6,3,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,5,0,-0.43,1,21,2,20,5,25,25,10,15,0,5,8,8,2,2,2,7,5,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,6,8,8,8,7,6,6,5,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,6,0,0.33,0,23,4,10,25,20,25,5,15,1,6,9,7,6,7,6,6,6,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,7,9,8,9,8,4,7,4,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,7,0,0.19,0,22,4,15,15,25,20,15,10,0,4,8,8,5,7,4,7,4,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,7,8,8,8,7,7,7,4,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,8,0,-0.03,1,25,2,09.09,18.18,27.27,18.18,18.18,09.09,1,5,8,7,4,7,5,4,5,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,8,7,6,6,6,5,7,4,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,9,0,0.19,0,26,6,20,10,20,30,10,10,1,8,10,9,8,7,6,5,5,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,6,8,7,8,7,5,6,4,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
11,1,10,0,0.3,1,26,2,15,15,15,40,10,5,0,6,10,10,6,6,,6,3,2,27,8,2,7,3,,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,,0,7,8,7,8,6,5,6,3,2,0,,,,,,,,,,,,,,,,,,19.51,17.07,17.07,17.07,12.2,17.07,,,,,,,8,8,8,6,5,,,,,
